Paper Title,Temperature,Temperature Unit,Pressure,Pressure Unit,CaCl2 Concentration,NaCl Concentration,KCl Concentration,MgCl2 Concentration,Concentration Unit,CO2 Solubility,Solubility Unit,Unconverged data (*)
Tong - 2013,308,kelvin,24.25,MPa,5,0,0,0,mol/kg,0.2733349,mol/kg,
Tong - 2013,344.72,kelvin,6.12,MPa,5,0,0,0,mol/kg,0.150280862,mol/kg,
Tong - 2013,344.7,kelvin,14.54,MPa,5,0,0,0,mol/kg,0.200555472,mol/kg,
Tong - 2013,344.96,kelvin,34.52,MPa,5,0,0,0,mol/kg,0.284548617,mol/kg,
Tong - 2013,374.72,kelvin,7.61,MPa,5,0,0,0,mol/kg,0.150280862,mol/kg,
Tong - 2013,374.72,kelvin,16.91,MPa,5,0,0,0,mol/kg,0.222928907,mol/kg,
Tong - 2013,374.72,kelvin,34.25,MPa,5,0,0,0,mol/kg,0.267729732,mol/kg,
Tong - 2013,424.43,kelvin,4.64,MPa,5,0,0,0,mol/kg,0.077821968,mol/kg,
Tong - 2013,424.42,kelvin,10.53,MPa,5,0,0,0,mol/kg,0.133542817,mol/kg,
Tong - 2013,424.64,kelvin,29.41,MPa,5,0,0,0,mol/kg,0.267729732,mol/kg,
Tong - 2013,309.58,kelvin,1.25,MPa,0,0,0,1,mol/kg,0.211739943,mol/kg,
Tong - 2013,309.58,kelvin,4.24,MPa,0,0,0,1,mol/kg,0.60604571,mol/kg,
Tong - 2013,309.81,kelvin,7.74,MPa,0,0,0,1,mol/kg,0.988715228,mol/kg,
Tong - 2013,343.9,kelvin,2.04,MPa,0,0,0,1,mol/kg,0.189375489,mol/kg,
Tong - 2013,344.93,kelvin,30.58,MPa,0,0,0,1,mol/kg,0.862488328,mol/kg,
Tong - 2013,374.24,kelvin,2.64,MPa,0,0,0,1,mol/kg,0.161445155,mol/kg,
Tong - 2013,374.22,kelvin,10.25,MPa,0,0,0,1,mol/kg,0.560699978,mol/kg,
Tong - 2013,374.91,kelvin,34.93,MPa,0,0,0,1,mol/kg,0.908323706,mol/kg,
Tong - 2013,424.03,kelvin,3.95,MPa,0,0,0,1,mol/kg,0.19496492,mol/kg,
Tong - 2013,423.95,kelvin,12.63,MPa,0,0,0,1,mol/kg,0.549374993,mol/kg,
Tong - 2013,424.63,kelvin,19.74,MPa,0,0,0,1,mol/kg,0.736824198,mol/kg,
Tong - 2013,424.63,kelvin,28.37,MPa,0,0,0,1,mol/kg,0.908323706,mol/kg,
Tong - 2013,310,kelvin,2.84,MPa,0,0,0,3,mol/kg,0.200555472,mol/kg,
Tong - 2013,309.91,kelvin,6,MPa,0,0,0,3,mol/kg,0.363171048,mol/kg,
Tong - 2013,309.91,kelvin,11.2,MPa,0,0,0,3,mol/kg,0.442015374,mol/kg,
Tong - 2013,309.91,kelvin,20.72,MPa,0,0,0,3,mol/kg,0.515427473,mol/kg,
Tong - 2013,345.06,kelvin,4.05,MPa,0,0,0,3,mol/kg,0.178199993,mol/kg,
Tong - 2013,344.98,kelvin,13.12,MPa,0,0,0,3,mol/kg,0.380047548,mol/kg,
Tong - 2013,345.01,kelvin,31.25,MPa,0,0,0,3,mol/kg,0.447655627,mol/kg,
Tong - 2013,374.84,kelvin,4.95,MPa,0,0,0,3,mol/kg,0.18378718,mol/kg,
Tong - 2013,374.9,kelvin,15.16,MPa,0,0,0,3,mol/kg,0.357547812,mol/kg,
Tong - 2013,374.83,kelvin,26.29,MPa,0,0,0,3,mol/kg,0.447655627,mol/kg,
Tong - 2013,424.6,kelvin,7.6,MPa,0,0,0,3,mol/kg,0.18378718,mol/kg,
Tong - 2013,424.65,kelvin,19.2,MPa,0,0,0,3,mol/kg,0.351925708,mol/kg,
Tong - 2013,424.68,kelvin,31.71,MPa,0,0,0,3,mol/kg,0.442015374,mol/kg,
Tong - 2013,309.68,kelvin,3.5,MPa,0,0,0,5,mol/kg,0.150280862,mol/kg,
Tong - 2013,309.74,kelvin,9,MPa,0,0,0,5,mol/kg,0.2733349,mol/kg,*
Tong - 2013,309.52,kelvin,31.02,MPa,0,0,0,5,mol/kg,0.312602643,mol/kg,
Tong - 2013,344.68,kelvin,5.8,MPa,0,0,0,5,mol/kg,0.155862449,mol/kg,
Tong - 2013,344.68,kelvin,6,MPa,0,0,0,5,mol/kg,0.155862449,mol/kg,
Tong - 2013,344.68,kelvin,13.09,MPa,0,0,0,5,mol/kg,0.206147146,mol/kg,
Tong - 2013,344.68,kelvin,31.2,MPa,0,0,0,5,mol/kg,0.26212569,mol/kg,
Tong - 2013,374.72,kelvin,7.55,MPa,0,0,0,5,mol/kg,0.144700395,mol/kg,
Tong - 2013,374.68,kelvin,15.6,MPa,0,0,0,5,mol/kg,0.211739943,mol/kg,
Tong - 2013,375.02,kelvin,20.58,MPa,0,0,0,5,mol/kg,0.228525074,mol/kg,
Tong - 2013,424.39,kelvin,4.7,MPa,0,0,0,5,mol/kg,0.07225602,mol/kg,
Tong - 2013,424.33,kelvin,10.34,MPa,0,0,0,5,mol/kg,0.127965706,mol/kg,
Tong - 2013,424.49,kelvin,16.18,MPa,0,0,0,5,mol/kg,0.19496492,mol/kg,
Liu - 2011,308.15,kelvin,2.06,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,0.425923796,mol/kg,
Liu - 2011,308.15,kelvin,3.79,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,0.681031374,mol/kg,
Liu - 2011,308.15,kelvin,6.07,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,0.929508555,mol/kg,
Liu - 2011,308.15,kelvin,8.05,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,1.060713883,mol/kg,
Liu - 2011,308.15,kelvin,10.06,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,1.098112178,mol/kg,*
Liu - 2011,308.15,kelvin,12.06,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,1.110604428,mol/kg,
Liu - 2011,308.15,kelvin,14.07,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,1.135628276,mol/kg,
Liu - 2011,308.15,kelvin,15.84,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,1.140639353,mol/kg,
Liu - 2011,308.15,kelvin,2.37,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.3929561,mol/kg,
Liu - 2011,308.15,kelvin,4.35,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.616129486,mol/kg,
Liu - 2011,308.15,kelvin,6.38,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.78757438,mol/kg,
Liu - 2011,308.15,kelvin,8.38,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.873019749,mol/kg,
Liu - 2011,308.15,kelvin,1.15,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.912287698,mol/kg,
Liu - 2011,308.15,kelvin,11.37,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.914746284,mol/kg,
Liu - 2011,308.15,kelvin,13.3,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.939360316,mol/kg,*
Liu - 2011,308.15,kelvin,15.68,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.946754525,mol/kg,
Liu - 2011,308.15,kelvin,1.34,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.206356183,mol/kg,
Liu - 2011,308.15,kelvin,2.08,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.292282771,mol/kg,
Liu - 2011,308.15,kelvin,3,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.390604858,mol/kg,
Liu - 2011,308.15,kelvin,4.07,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.494514063,mol/kg,
Liu - 2011,308.15,kelvin,5.08,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.565898575,mol/kg,
Liu - 2011,308.15,kelvin,6.04,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.640125207,mol/kg,
Liu - 2011,308.15,kelvin,7.03,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.695503067,mol/kg,
Liu - 2011,308.15,kelvin,9.06,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.734181893,mol/kg,
Liu - 2011,308.15,kelvin,11.07,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.75356926,mol/kg,
Liu - 2011,308.15,kelvin,13.6,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.772988702,mol/kg,
Liu - 2011,308.15,kelvin,15.56,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.78757438,mol/kg,
Liu - 2011,318.15,kelvin,2.08,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,0.357737617,mol/kg,
Liu - 2011,318.15,kelvin,4.08,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,0.606544994,mol/kg,
Liu - 2011,318.15,kelvin,6.1,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,0.807050145,mol/kg,
Liu - 2011,318.15,kelvin,8.08,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,0.939360316,mol/kg,
Liu - 2011,318.15,kelvin,10.08,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,1.006074984,mol/kg,
Liu - 2011,318.15,kelvin,12.06,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,1.033363016,mol/kg,
Liu - 2011,318.15,kelvin,14.06,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,1.060713883,mol/kg,
Liu - 2011,318.15,kelvin,15.84,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,1.078151796,mol/kg,
Liu - 2011,318.15,kelvin,2.58,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.355393533,mol/kg,
Liu - 2011,318.15,kelvin,4.54,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.542055012,mol/kg,
Liu - 2011,318.15,kelvin,6.55,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.700330943,mol/kg,
Liu - 2011,318.15,kelvin,8.59,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.792440298,mol/kg,
Liu - 2011,318.15,kelvin,10.25,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.828998987,mol/kg,
Liu - 2011,318.15,kelvin,11.71,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.855881024,mol/kg,
Liu - 2011,318.15,kelvin,13.61,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.870569835,mol/kg,
Liu - 2011,318.15,kelvin,15.57,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.880372547,mol/kg,
Liu - 2011,318.15,kelvin,2.07,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.24343476,mol/kg,
Liu - 2011,318.15,kelvin,4.06,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.418851376,mol/kg,
Liu - 2011,318.15,kelvin,6.07,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.551586576,mol/kg,
Liu - 2011,318.15,kelvin,8.08,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.623323025,mol/kg,
Liu - 2011,318.15,kelvin,10.07,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.688264984,mol/kg,
Liu - 2011,318.15,kelvin,13.04,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.722081041,mol/kg,
Liu - 2011,318.15,kelvin,14.02,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.731760723,mol/kg,
Liu - 2011,318.15,kelvin,15.46,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.746295243,mol/kg,
Liu - 2011,328.15,kelvin,2.08,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,0.285291765,mol/kg,
Liu - 2011,328.15,kelvin,4.09,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,0.523015288,mol/kg,
Liu - 2011,328.15,kelvin,6.09,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,0.709992669,mol/kg,
Liu - 2011,328.15,kelvin,8.05,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,0.828998987,mol/kg,
Liu - 2011,328.15,kelvin,10.09,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,0.917205383,mol/kg,
Liu - 2011,328.15,kelvin,12.06,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,0.976377633,mol/kg,
Liu - 2011,328.15,kelvin,14.08,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,1.001120258,mol/kg,
Liu - 2011,328.15,kelvin,15.85,MPa,0.158114553,0.300266138,0.235379653,0,mol/kg,1.013510956,mol/kg,
Liu - 2011,328.15,kelvin,2.35,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.280633453,mol/kg,
Liu - 2011,328.15,kelvin,4.41,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.466082644,mol/kg,
Liu - 2011,328.15,kelvin,6.43,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.601755699,mol/kg,
Liu - 2011,328.15,kelvin,8.42,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.70516081,mol/kg,
Liu - 2011,328.15,kelvin,10.41,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.772988702,mol/kg,
Liu - 2011,328.15,kelvin,11.85,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.790007087,mol/kg,
Liu - 2011,328.15,kelvin,13.6,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.824117929,mol/kg,
Liu - 2011,328.15,kelvin,15.6,MPa,0.333801295,0.633902595,0.496918413,0,mol/kg,0.843654313,mol/kg,
Liu - 2011,328.15,kelvin,2.06,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.210984456,mol/kg,
Liu - 2011,328.15,kelvin,3.59,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.327301625,mol/kg,
Liu - 2011,328.15,kelvin,5.6,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.458985667,mol/kg,
Liu - 2011,328.15,kelvin,7.3,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.530151531,mol/kg,
Liu - 2011,328.15,kelvin,9.56,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.628121181,mol/kg,
Liu - 2011,328.15,kelvin,11.55,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.664170322,mol/kg,
Liu - 2011,328.15,kelvin,13.67,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.685853284,mol/kg,
Liu - 2011,328.15,kelvin,15.64,MPa,0.501178906,0.951759669,0.74608766,0,mol/kg,0.697916756,mol/kg,
Liu - 2011,318.15,kelvin,2.09,MPa,1.001181394,0,0,0,mol/kg,0.289951963,mol/kg,
Liu - 2011,318.15,kelvin,4.08,MPa,1.001181394,0,0,0,mol/kg,0.489770652,mol/kg,
Liu - 2011,318.15,kelvin,6.07,MPa,1.001181394,0,0,0,mol/kg,0.640125207,mol/kg,
Liu - 2011,318.15,kelvin,8.08,MPa,1.001181394,0,0,0,mol/kg,0.736603562,mol/kg,
Liu - 2011,318.15,kelvin,10.09,MPa,1.001181394,0,0,0,mol/kg,0.794874013,mol/kg,
Liu - 2011,318.15,kelvin,12.08,MPa,1.001181394,0,0,0,mol/kg,0.816800133,mol/kg,
Liu - 2011,318.15,kelvin,14.02,MPa,1.001181394,0,0,0,mol/kg,0.831440276,mol/kg,
Liu - 2011,318.15,kelvin,15.86,MPa,1.001181394,0,0,0,mol/kg,0.848543475,mol/kg,
Liu - 2011,318.15,kelvin,2.46,MPa,0.500590697,0.950642634,0,0,mol/kg,0.33197886,mol/kg,
Liu - 2011,318.15,kelvin,4.58,MPa,0.500590697,0.950642634,0,0,mol/kg,0.523015288,mol/kg,
Liu - 2011,318.15,kelvin,6.58,MPa,0.500590697,0.950642634,0,0,mol/kg,0.666577556,mol/kg,
Liu - 2011,318.15,kelvin,8.58,MPa,0.500590697,0.950642634,0,0,mol/kg,0.748719414,mol/kg,
Liu - 2011,318.15,kelvin,10.56,MPa,0.500590697,0.950642634,0,0,mol/kg,0.792440298,mol/kg,
Liu - 2011,318.15,kelvin,12.43,MPa,0.500590697,0.950642634,0,0,mol/kg,0.809486885,mol/kg,
Liu - 2011,318.15,kelvin,14.45,MPa,0.500590697,0.950642634,0,0,mol/kg,0.821678158,mol/kg,
Liu - 2011,318.15,kelvin,16.02,MPa,0.500590697,0.950642634,0,0,mol/kg,0.843654313,mol/kg,
Liu - 2011,318.15,kelvin,2.09,MPa,0.500590697,0,0.745212013,0,mol/kg,0.313281303,mol/kg,
Liu - 2011,318.15,kelvin,4.08,MPa,0.500590697,0,0.745212013,0,mol/kg,0.534911462,mol/kg,
Liu - 2011,318.15,kelvin,6.09,MPa,0.500590697,0,0.745212013,0,mol/kg,0.70757649,mol/kg,
Liu - 2011,318.15,kelvin,8.09,MPa,0.500590697,0,0.745212013,0,mol/kg,0.80217818,mol/kg,
Liu - 2011,318.15,kelvin,10.09,MPa,0.500590697,0,0.745212013,0,mol/kg,0.868120429,mol/kg,
Liu - 2011,318.15,kelvin,12.08,MPa,0.500590697,0,0.745212013,0,mol/kg,0.890183409,mol/kg,
Liu - 2011,318.15,kelvin,14.08,MPa,0.500590697,0,0.745212013,0,mol/kg,0.917205383,mol/kg,
Liu - 2011,318.15,kelvin,15.87,MPa,0.500590697,0,0.745212013,0,mol/kg,0.929508555,mol/kg,
Prutton - 1945,394.15,kelvin,71.231475,MPa,1.012318006,0,0,0,mol/kg,1.092413019,mol/kg,
Prutton - 1945,394.15,kelvin,62.922825,MPa,1.012318006,0,0,0,mol/kg,1.023238915,mol/kg,
Prutton - 1945,394.15,kelvin,59.275125,MPa,1.012318006,0,0,0,mol/kg,1.040516585,mol/kg,
Prutton - 1945,394.15,kelvin,46.6095,MPa,1.012318006,0,0,0,mol/kg,0.942749185,mol/kg,
Prutton - 1945,394.15,kelvin,44.279025,MPa,1.012318006,0,0,0,mol/kg,0.948490849,mol/kg,
Prutton - 1945,394.15,kelvin,30.3975,MPa,1.012318006,0,0,0,mol/kg,0.833879017,mol/kg,
Prutton - 1945,394.15,kelvin,30.093525,MPa,1.012318006,0,0,0,mol/kg,0.833879017,mol/kg,
Prutton - 1945,394.15,kelvin,15.502725,MPa,1.012318006,0,0,0,mol/kg,0.623069275,mol/kg,
Prutton - 1945,394.15,kelvin,15.097425,MPa,1.012318006,0,0,0,mol/kg,0.634424057,mol/kg,
Prutton - 1945,394.15,kelvin,7.802025,MPa,1.012318006,0,0,0,mol/kg,0.385675315,mol/kg,
Prutton - 1945,394.15,kelvin,7.7007,MPa,1.012318006,0,0,0,mol/kg,0.340684894,mol/kg,
Prutton - 1945,394.15,kelvin,2.127825,MPa,1.012318006,0,0,0,mol/kg,0.150280862,mol/kg,
Prutton - 1945,394.15,kelvin,2.127825,MPa,1.012318006,0,0,0,mol/kg,0.150280862,mol/kg,
Prutton - 1945,349.15,kelvin,63.328125,MPa,3.898583136,0,0,0,mol/kg,0.385675315,mol/kg,*
Prutton - 1945,349.15,kelvin,56.13405,MPa,3.898583136,0,0,0,mol/kg,0.391304214,mol/kg,*
Prutton - 1945,349.15,kelvin,53.195625,MPa,3.898583136,0,0,0,mol/kg,0.391304214,mol/kg,*
Prutton - 1945,349.15,kelvin,46.102875,MPa,3.898583136,0,0,0,mol/kg,0.368795415,mol/kg,
Prutton - 1945,349.15,kelvin,43.671075,MPa,3.898583136,0,0,0,mol/kg,0.374420915,mol/kg,
Prutton - 1945,349.15,kelvin,32.322675,MPa,3.898583136,0,0,0,mol/kg,0.340684894,mol/kg,
Prutton - 1945,349.15,kelvin,31.81605,MPa,3.898583136,0,0,0,mol/kg,0.335066184,mol/kg,
Prutton - 1945,349.15,kelvin,16.515975,MPa,3.898583136,0,0,0,mol/kg,0.284548617,mol/kg,
Prutton - 1945,349.15,kelvin,16.313325,MPa,3.898583136,0,0,0,mol/kg,0.290157166,mol/kg,
Prutton - 1945,349.15,kelvin,7.49805,MPa,3.898583136,0,0,0,mol/kg,0.206147146,mol/kg,
Prutton - 1945,349.15,kelvin,7.396725,MPa,3.898583136,0,0,0,mol/kg,0.200555472,mol/kg,
Prutton - 1945,349.15,kelvin,1.519875,MPa,3.898583136,0,0,0,mol/kg,0.050003371,mol/kg,
Prutton - 1945,349.15,kelvin,1.519875,MPa,3.898583136,0,0,0,mol/kg,0.050003371,mol/kg,
Prutton - 1945,349.15,kelvin,60.795,MPa,2.280886935,0,0,0,mol/kg,0.662831121,mol/kg,*
Prutton - 1945,349.15,kelvin,57.9579,MPa,2.280886935,0,0,0,mol/kg,0.657147409,mol/kg,*
Prutton - 1945,349.15,kelvin,46.6095,MPa,2.280886935,0,0,0,mol/kg,0.60604571,mol/kg,
Prutton - 1945,349.15,kelvin,46.00155,MPa,2.280886935,0,0,0,mol/kg,0.600373483,mol/kg,
Prutton - 1945,349.15,kelvin,29.38425,MPa,2.280886935,0,0,0,mol/kg,0.549374993,mol/kg,
Prutton - 1945,349.15,kelvin,28.57365,MPa,2.280886935,0,0,0,mol/kg,0.543714217,mol/kg,
Prutton - 1945,349.15,kelvin,16.81995,MPa,2.280886935,0,0,0,mol/kg,0.481521042,mol/kg,
Prutton - 1945,349.15,kelvin,16.718625,MPa,2.280886935,0,0,0,mol/kg,0.492818625,mol/kg,
Prutton - 1945,349.15,kelvin,7.396725,MPa,2.280886935,0,0,0,mol/kg,0.335066184,mol/kg,
Prutton - 1945,349.15,kelvin,7.396725,MPa,2.280886935,0,0,0,mol/kg,0.323832154,mol/kg,
Prutton - 1945,349.15,kelvin,2.330475,MPa,2.280886935,0,0,0,mol/kg,0.122389713,mol/kg,
Prutton - 1945,349.15,kelvin,2.22915,MPa,2.280886935,0,0,0,mol/kg,0.122389713,mol/kg,
Prutton - 1945,374.15,kelvin,63.83475,MPa,3.898583136,0,0,0,mol/kg,0.396934248,mol/kg,
Prutton - 1945,374.15,kelvin,53.195625,MPa,3.898583136,0,0,0,mol/kg,0.391304214,mol/kg,
Prutton - 1945,374.15,kelvin,40.73265,MPa,3.898583136,0,0,0,mol/kg,0.351925708,mol/kg,
Prutton - 1945,374.15,kelvin,39.415425,MPa,3.898583136,0,0,0,mol/kg,0.357547812,mol/kg,
Prutton - 1945,374.15,kelvin,39.3141,MPa,3.898583136,0,0,0,mol/kg,0.357547812,mol/kg,
Prutton - 1945,374.15,kelvin,26.445825,MPa,3.898583136,0,0,0,mol/kg,0.323832154,mol/kg,
Prutton - 1945,374.15,kelvin,24.11535,MPa,3.898583136,0,0,0,mol/kg,0.290157166,mol/kg,
Prutton - 1945,374.15,kelvin,23.71005,MPa,3.898583136,0,0,0,mol/kg,0.301377647,mol/kg,
Prutton - 1945,374.15,kelvin,15.60405,MPa,3.898583136,0,0,0,mol/kg,0.2733349,mol/kg,
Prutton - 1945,374.15,kelvin,15.300075,MPa,3.898583136,0,0,0,mol/kg,0.26212569,mol/kg,
Prutton - 1945,374.15,kelvin,7.7007,MPa,3.898583136,0,0,0,mol/kg,0.18378718,mol/kg,
Prutton - 1945,374.15,kelvin,7.49805,MPa,3.898583136,0,0,0,mol/kg,0.172613926,mol/kg,
Prutton - 1945,348.65,kelvin,62.8215,MPa,1.012318006,0,0,0,mol/kg,1.086642045,mol/kg,*
Prutton - 1945,348.65,kelvin,59.275125,MPa,1.012318006,0,0,0,mol/kg,1.040516585,mol/kg,*
Prutton - 1945,348.65,kelvin,45.19095,MPa,1.012318006,0,0,0,mol/kg,0.948490849,mol/kg,
Prutton - 1945,348.65,kelvin,43.16445,MPa,1.012318006,0,0,0,mol/kg,0.959977683,mol/kg,
Prutton - 1945,348.65,kelvin,33.2346,MPa,1.012318006,0,0,0,mol/kg,0.891126707,mol/kg,
Prutton - 1945,348.65,kelvin,31.41075,MPa,1.012318006,0,0,0,mol/kg,0.868213677,mol/kg,
Prutton - 1945,348.65,kelvin,16.515975,MPa,1.012318006,0,0,0,mol/kg,0.748225054,mol/kg,
Prutton - 1945,348.65,kelvin,16.41465,MPa,1.012318006,0,0,0,mol/kg,0.748225054,mol/kg,
Prutton - 1945,348.65,kelvin,6.383475,MPa,1.012318006,0,0,0,mol/kg,0.464583212,mol/kg,
Prutton - 1945,348.65,kelvin,6.28215,MPa,1.012318006,0,0,0,mol/kg,0.453297018,mol/kg,
Prutton - 1945,348.65,kelvin,1.6212,MPa,1.012318006,0,0,0,mol/kg,0.150280862,mol/kg,
Prutton - 1945,348.65,kelvin,1.6212,MPa,1.012318006,0,0,0,mol/kg,0.144700395,mol/kg,
Prutton - 1945,374.15,kelvin,65.6586,MPa,2.280886935,0,0,0,mol/kg,0.691266946,mol/kg,
Prutton - 1945,374.15,kelvin,58.16055,MPa,2.280886935,0,0,0,mol/kg,0.662831121,mol/kg,
Prutton - 1945,374.15,kelvin,57.34995,MPa,2.280886935,0,0,0,mol/kg,0.651464847,mol/kg,
Prutton - 1945,374.15,kelvin,29.5869,MPa,2.280886935,0,0,0,mol/kg,0.555036914,mol/kg,
Prutton - 1945,374.15,kelvin,29.38425,MPa,2.280886935,0,0,0,mol/kg,0.543714217,mol/kg,
Prutton - 1945,374.15,kelvin,17.22525,MPa,2.280886935,0,0,0,mol/kg,0.464583212,mol/kg,
Prutton - 1945,374.15,kelvin,17.123925,MPa,2.280886935,0,0,0,mol/kg,0.470228017,mol/kg,
Prutton - 1945,374.15,kelvin,14.38815,MPa,2.280886935,0,0,0,mol/kg,0.413831154,mol/kg,
Prutton - 1945,374.15,kelvin,14.38815,MPa,2.280886935,0,0,0,mol/kg,0.413831154,mol/kg,
Prutton - 1945,374.15,kelvin,9.220575,MPa,2.280886935,0,0,0,mol/kg,0.323832154,mol/kg,
Prutton - 1945,374.15,kelvin,8.9166,MPa,2.280886935,0,0,0,mol/kg,0.329448604,mol/kg,
Prutton - 1945,374.15,kelvin,2.330475,MPa,2.280886935,0,0,0,mol/kg,0.10009691,mol/kg,
Prutton - 1945,374.15,kelvin,2.330475,MPa,2.280886935,0,0,0,mol/kg,0.094526501,mol/kg,
Prutton - 1945,394.15,kelvin,67.381125,MPa,3.898583136,0,0,0,mol/kg,0.413831154,mol/kg,
Prutton - 1945,394.15,kelvin,51.67575,MPa,3.898583136,0,0,0,mol/kg,0.385675315,mol/kg,
Prutton - 1945,394.15,kelvin,50.05455,MPa,3.898583136,0,0,0,mol/kg,0.363171048,mol/kg,
Prutton - 1945,394.15,kelvin,47.4201,MPa,3.898583136,0,0,0,mol/kg,0.340684894,mol/kg,
Prutton - 1945,394.15,kelvin,45.59625,MPa,3.898583136,0,0,0,mol/kg,0.351925708,mol/kg,
Prutton - 1945,394.15,kelvin,30.60015,MPa,3.898583136,0,0,0,mol/kg,0.323832154,mol/kg,
Prutton - 1945,394.15,kelvin,29.9922,MPa,3.898583136,0,0,0,mol/kg,0.323832154,mol/kg,
Prutton - 1945,394.15,kelvin,15.19875,MPa,3.898583136,0,0,0,mol/kg,0.250920985,mol/kg,
Prutton - 1945,394.15,kelvin,14.9961,MPa,3.898583136,0,0,0,mol/kg,0.250920985,mol/kg,
Prutton - 1945,394.15,kelvin,8.612625,MPa,3.898583136,0,0,0,mol/kg,0.172613926,mol/kg,
Prutton - 1945,394.15,kelvin,8.409975,MPa,3.898583136,0,0,0,mol/kg,0.172613926,mol/kg,
Prutton - 1945,374.15,kelvin,62.61885,MPa,1.012318006,0,0,0,mol/kg,1.0520409,mol/kg,
Prutton - 1945,374.15,kelvin,58.261875,MPa,1.012318006,0,0,0,mol/kg,1.046278155,mol/kg,
Prutton - 1945,374.15,kelvin,50.6625,MPa,1.012318006,0,0,0,mol/kg,0.982965379,mol/kg,
